ticker,entry_date,expiry_date,dte,S_entry,iv_entry,K1_long,K2_short,width,debit,S_expiry,intrinsic_expiry,pnl,ret_on_debit,ret_on_width,rrr,max_profit
CVX,2021-04-05,2021-06-04,60,84.86634063720703,0.2353509830310083,84.0,92.0,8.0,2.9672771278082894,89.1437759399414,5.143775939941406,2.176498812133117,0.7335003501141591,0.2720623515166396,1.696074433030465,5.0327228721917106
CVX,2021-06-07,2021-08-06,60,88.56840515136719,0.25976033686735783,88.0,96.0,8.0,2.991063478555048,83.80089569091797,0.0,-2.991063478555048,-1.0,-0.373882934819381,1.6746339746238743,5.0089365214449515
CVX,2021-08-09,2021-10-08,60,82.40353393554688,0.25268128274856927,82.0,90.0,8.0,2.835385780999251,90.01239776611328,8.0,5.1646142190007485,1.8214855465560764,0.6455767773750936,1.8214855465560764,5.1646142190007485
CVX,2021-10-11,2021-12-10,60,89.24597930908203,0.2547750791071761,88.0,98.0,10.0,3.614607734052599,99.72401428222656,10.0,6.3853922659474005,1.7665519292153657,0.63853922659474,1.7665519292153657,6.3853922659474005
CVX,2021-12-13,2022-02-11,60,97.65101623535156,0.24323216901968273,96.0,106.0,10.0,3.8370521208154282,116.9738998413086,10.0,6.162947879184571,1.60616736107167,0.6162947879184572,1.60616736107167,6.162947879184571
CVX,2022-02-14,2022-04-14,59,115.17054748535156,0.2802152217586852,114.0,126.0,12.0,4.437771652007758,146.11546325683594,12.0,7.562228347992242,1.7040598167260146,0.6301856956660202,1.7040598167260146,7.562228347992242
CVX,2022-04-18,2022-06-17,60,148.07395935058594,0.21451172327473847,148.0,162.0,14.0,4.49962681557138,127.39070129394531,0.0,-4.49962681557138,-1.0,-0.32140191539795576,2.1113691365585447,9.50037318442862
CVX,2022-06-21,2022-08-19,59,132.72222900390625,0.3931174693419966,132.0,144.0,12.0,4.879462984974116,136.61386108398438,4.613861083984375,-0.2656019009897408,-0.05443260904071593,-0.022133491749145067,1.4592870233779747,7.120537015025884
CVX,2022-08-22,2022-10-21,60,135.929443359375,0.38272429737981345,134.0,148.0,14.0,5.737028369523822,150.04220581054688,14.0,8.262971630476178,1.4402877410142583,0.590212259319727,1.4402877410142583,8.262971630476178
CVX,2022-10-24,2022-12-23,60,149.99021911621094,0.35188009508193313,148.0,164.0,16.0,6.341597033457283,154.87838745117188,6.878387451171875,0.5367904177145917,0.08464593617074195,0.03354940110716198,1.5230237612996347,9.658402966542717
CVX,2022-12-27,2023-02-24,59,156.82528686523438,0.270243414725856,156.0,172.0,16.0,5.655791605805353,143.04490661621094,0.0,-5.655791605805353,-1.0,-0.3534869753628346,1.8289585464176044,10.344208394194647
CVX,2023-02-27,2023-04-28,60,143.40597534179688,0.2262620577813216,142.0,156.0,14.0,5.016343791584093,148.4792022705078,6.4792022705078125,1.4628584789237191,0.2916184655003018,0.10448989135169422,1.7908772966254352,8.983656208415907
CVX,2023-05-01,2023-06-30,60,147.29898071289062,0.2042668392939184,146.0,162.0,16.0,5.156368685801521,139.94534301757812,0.0,-5.156368685801521,-1.0,-0.32227304286259506,2.1029588795807594,10.843631314198479
CVX,2023-07-03,2023-09-01,60,139.82083129882812,0.17919564508455346,138.0,152.0,14.0,4.7699040695710275,147.5309600830078,9.530960083007812,4.761056013436785,0.9981450243012878,0.3400754295311989,1.935069509953282,9.230095930428973
CVX,2023-09-05,2023-11-03,59,149.47047424316406,0.17844048879572758,148.0,164.0,16.0,4.965544669194629,132.5443572998047,0.0,-4.965544669194629,-1.0,-0.3103465418246643,2.2222044238693903,11.034455330805372
CVX,2023-11-06,2024-01-05,60,131.9966583251953,0.35521135445559726,130.0,144.0,14.0,5.639586997053867,136.46530151367188,6.465301513671875,0.8257145166180084,0.14641400461582801,0.05897960832985775,1.4824512871800068,8.360413002946133
CVX,2024-01-08,2024-03-08,60,135.64866638183594,0.19486906306492585,134.0,148.0,14.0,4.766114400974492,137.47738647460938,3.477386474609375,-1.2887279263651168,-0.2703938298463042,-0.09205199474036549,1.9374032644154588,9.233885599025509
CVX,2024-03-11,2024-05-10,60,139.4219512939453,0.18826135445780878,138.0,152.0,14.0,4.666718871167613,152.0983428955078,14.0,9.333281128832386,1.9999664403390982,0.6666629377737419,1.9999664403390982,9.333281128832386
CVX,2024-05-13,2024-07-12,60,150.91510009765625,0.17289224328622857,150.0,166.0,16.0,4.685191989531696,144.15599060058594,0.0,-4.685191989531696,-1.0,-0.292824499345731,2.4150148031819003,11.314808010468305
CVX,2024-07-15,2024-09-13,60,146.42593383789062,0.1710059625217613,146.0,160.0,14.0,4.164437632616881,131.7349090576172,0.0,-4.164437632616881,-1.0,-0.2974598309012058,2.361798455174024,9.835562367383119
CVX,2024-09-16,2024-11-15,60,133.12149047851562,0.18598148522954872,132.0,146.0,14.0,4.409546583545412,151.23141479492188,14.0,9.590453416454588,2.1749296066498447,0.6850323868896134,2.1749296066498447,9.590453416454588
CVX,2024-11-18,2025-01-17,60,152.14944458007812,0.18457741025507493,152.0,166.0,14.0,4.299082154976385,152.82142639160156,0.8214263916015625,-3.4776557633748224,-0.8089298222294441,-0.2484039830982016,2.2565090629390174,9.700917845023614
CVX,2025-01-21,2025-03-21,59,149.76443481445312,0.17179902348493342,148.0,164.0,16.0,5.032602011239305,157.65521240234375,9.65521240234375,4.622610391104445,0.9185328744019045,0.2889131494440278,2.179269881517993,10.967397988760695
CVX,2025-03-24,2025-05-23,60,157.91358947753906,0.23692235788496746,156.0,172.0,16.0,5.844810738790881,132.25152587890625,0.0,-5.844810738790881,-1.0,-0.36530067117443005,1.737471017463592,10.15518926120912
CVX,2025-05-27,2025-07-25,59,133.5010223388672,0.1890986294447421,132.0,146.0,14.0,4.597118859884432,149.9767608642578,14.0,9.402881140115568,2.0453856919313913,0.671634367151112,2.0453856919313913,9.402881140115568
CVX,2025-07-28,2025-09-26,60,151.3715362548828,0.2170149118048294,150.0,166.0,16.0,5.373919072584501,156.85659790039062,6.856597900390625,1.482678827806124,0.27590270857820215,0.09266742673788275,1.9773429379733949,10.626080927415499
CVX,2025-09-29,2025-11-28,60,152.88034057617188,0.20652527795406442,152.0,168.0,16.0,5.0986524679542145,149.66592407226562,0.0,-5.0986524679542145,-1.0,-0.3186657792471384,2.13808405271047,10.901347532045786
CVX,2025-12-01,2025-12-30,29,151.06224060058594,0.17932304613661157,150.0,166.0,16.0,3.785871595811077,150.83447265625,0.83447265625,-2.951398939561077,-0.7795824197594783,-0.18446243372256732,3.2262394788305526,12.214128404188923
DAL,2021-02-02,2021-04-01,58,37.643890380859375,0.3994661718338578,37.0,41.0,4.0,1.6559716671542954,47.375022888183594,4.0,2.3440283328457046,1.4155002644905152,0.5860070832114261,1.4155002644905152,2.3440283328457046
DAL,2021-04-05,2021-06-04,60,48.75271224975586,0.3808371898311465,48.0,53.0,5.0,2.065926920213946,44.609947204589844,0.0,-2.065926920213946,-1.0,-0.4131853840427892,1.4202211370972422,2.934073079786054
DAL,2021-06-07,2021-08-06,60,44.706974029541016,0.32092555951501034,44.0,49.0,5.0,1.9501688519954343,39.11859893798828,0.0,-1.9501688519954343,-1.0,-0.3900337703990869,1.5638805557190316,3.0498311480045657
DAL,2021-08-09,2021-10-08,60,38.11928939819336,0.4320726853107503,38.0,41.0,3.0,1.2758972877847088,42.08742141723633,3.0,1.7241027122152912,1.351286446582847,0.5747009040717638,1.351286446582847,1.7241027122152912
DAL,2021-10-11,2021-12-10,60,41.903072357177734,0.3158462439421813,41.0,46.0,5.0,1.974213834773678,37.042362213134766,0.0,-1.974213834773678,-1.0,-0.3948427669547356,1.5326537135594511,3.025786165226322
DAL,2021-12-13,2022-02-11,60,35.771400451660156,0.6041050492632539,35.0,39.0,4.0,1.7433367301308467,41.06871032714844,4.0,2.2566632698691533,1.294450596299763,0.5641658174672883,1.294450596299763,2.2566632698691533
DAL,2022-02-14,2022-04-14,59,40.71944046020508,0.3366548572865004,40.0,44.0,4.0,1.671536769108748,41.09781265258789,1.0978126525878906,-0.5737241165208573,-0.34323152629586673,-0.14343102913021433,1.3930074850419072,2.328463230891252
DAL,2022-04-18,2022-06-17,60,40.87466812133789,0.40931593579426634,40.0,44.0,4.0,1.752784617428539,29.358354568481445,0.0,-1.752784617428539,-1.0,-0.43819615435713477,1.2820830124971585,2.247215382571461
DAL,2022-06-21,2022-08-19,59,29.15460968017578,0.6482382489686429,29.0,32.0,3.0,1.2647937033747039,32.25925827026367,3.0,1.7352062966252961,1.3719283168436436,0.5784020988750987,1.3719283168436436,1.7352062966252961
DAL,2022-08-22,2022-10-21,60,31.415180206298828,0.33053939564016854,31.0,34.0,3.0,1.2329146809475042,31.60922622680664,0.6092262268066406,-0.6236884541408636,-0.505865056016329,-0.20789615138028786,1.4332583968377093,1.7670853190524958
DAL,2022-10-24,2022-12-23,60,32.27866744995117,0.4456154353171716,32.0,35.0,3.0,1.2594183669275676,32.171939849853516,0.17193984985351562,-1.087478517074052,-0.8634767807357185,-0.362492839024684,1.3820519684167332,1.7405816330724324
DAL,2022-12-27,2023-02-24,59,31.919696807861328,0.34660669144726775,31.0,35.0,4.0,1.6518527206941274,36.24679946899414,4.0,2.3481472793058726,1.4215233900024418,0.5870368198264682,1.4215233900024418,2.3481472793058726
DAL,2023-02-27,2023-04-28,60,36.712486267089844,0.2189904338912081,36.0,40.0,4.0,1.5040074042276514,33.28767776489258,0.0,-1.5040074042276514,-1.0,-0.37600185105691286,1.659561375001414,2.4959925957723486
DAL,2023-05-01,2023-06-30,60,33.685455322265625,0.30451325771835597,33.0,37.0,4.0,1.5631915518406436,46.12346649169922,4.0,2.4368084481593564,1.5588674627175645,0.6092021120398391,1.5588674627175645,2.4368084481593564
DAL,2023-07-03,2023-09-01,60,46.53095245361328,0.26582234529262716,46.0,51.0,5.0,1.8343353386127466,41.670257568359375,0.0,-1.8343353386127466,-1.0,-0.3668670677225493,1.725782955139136,3.1656646613872534
DAL,2023-09-05,2023-11-03,59,40.600791931152344,0.2356484284110447,40.0,44.0,4.0,1.530979085625619,32.51498794555664,0.0,-1.530979085625619,-1.0,-0.3827447714064047,1.6127071477043993,2.469020914374381
DAL,2023-11-06,2024-01-05,60,32.09574890136719,0.33633767132811826,32.0,35.0,3.0,1.1604813601483244,39.52497100830078,3.0,1.8395186398516756,1.5851341546895348,0.6131728799505586,1.5851341546895348,1.8395186398516756
DAL,2024-01-08,2024-03-08,60,40.58767318725586,0.30002261608769776,40.0,44.0,4.0,1.6068950720846802,41.28041458129883,1.2804145812988281,-0.32648049078585206,-0.20317474143616465,-0.08162012269646302,1.4892726784024937,2.39310492791532
DAL,2024-03-11,2024-05-10,60,41.710411071777344,0.20481527218061063,41.0,45.0,4.0,1.5417845622975634,51.405052185058594,4.0,2.4582154377024366,1.5943961937452598,0.6145538594256091,1.5943961937452598,2.4582154377024366
DAL,2024-05-13,2024-07-12,60,51.88483428955078,0.25585691919723147,50.0,56.0,6.0,2.616252857506259,42.71025466918945,0.0,-2.616252857506259,-1.0,-0.4360421429177099,1.2933563102608654,3.383747142493741
DAL,2024-07-15,2024-09-13,60,42.10318374633789,0.26495822428334165,42.0,46.0,4.0,1.4315331817030756,44.39193344116211,2.3919334411621094,0.9604002594590337,0.6708892757319523,0.24010006486475843,1.7942069741207494,2.5684668182969244
DAL,2024-09-16,2024-11-15,60,44.52949142456055,0.2353081274327726,44.0,48.0,4.0,1.5539131001501265,63.138206481933594,4.0,2.4460868998498735,1.574146520557393,0.6115217249624684,1.574146520557393,2.4460868998498735
DAL,2024-11-18,2025-01-17,60,62.320281982421875,0.38342279661572093,62.0,68.0,6.0,2.3798469384026655,64.86275482177734,2.8627548217773438,0.48290788337467827,0.20291552182713155,0.08048464722911304,1.521170543861595,3.6201530615973345
DAL,2025-01-21,2025-03-21,59,67.34609985351562,0.3973223071419416,66.0,74.0,8.0,3.2393133391823206,46.20212936401367,0.0,-3.2393133391823206,-1.0,-0.40491416739779007,1.4696592031505633,4.760686660817679
DAL,2025-03-24,2025-05-23,60,48.28651428222656,0.5858542022114211,48.0,53.0,5.0,2.0870877210946124,47.47742462158203,0.0,-2.0870877210946124,-1.0,-0.41741754421892246,1.3956827254858535,2.9129122789053876
DAL,2025-05-27,2025-07-25,59,48.943756103515625,0.49727301766563764,48.0,53.0,5.0,2.177259869853322,54.353328704833984,5.0,2.822740130146678,1.2964645007381874,0.5645480260293356,1.2964645007381874,2.822740130146678
DAL,2025-07-28,2025-09-26,60,55.09640121459961,0.47259979229505084,54.0,60.0,6.0,2.5611252990547144,56.87118911743164,2.8711891174316406,0.3100638183769262,0.12106546231508769,0.051677303062821034,1.3427202106099767,3.4388747009452856
DAL,2025-09-29,2025-11-28,60,57.32854461669922,0.20145597771170187,56.0,62.0,6.0,2.34469091081429,63.926307678222656,6.0,3.65530908918571,1.558972686901513,0.6092181815309516,1.558972686901513,3.65530908918571
DAL,2025-12-11,2025-12-30,19,70.36880493164062,0.3736815979829065,70.0,76.0,6.0,2.06569294777464,69.15210723876953,0.0,-2.06569294777464,-1.0,-0.34428215796244,1.9045943185620922,3.93430705222536
DVN,2021-06-04,2021-08-03,60,24.733736038208008,0.5901608520456826,24.0,27.0,3.0,1.3165060917439744,20.715679168701172,0.0,-1.3165060917439744,-1.0,-0.4388353639146581,1.2787589201550165,1.6834939082560256
DVN,2021-08-10,2021-10-08,59,21.853816986083984,0.49793778032996067,21.0,24.0,3.0,1.309497964419367,32.05638122558594,3.0,1.690502035580633,1.2909543057825246,0.5635006785268777,1.2909543057825246,1.690502035580633
DVN,2021-10-11,2021-12-10,60,31.726654052734375,0.5826479070454454,31.0,34.0,3.0,1.3710473833082704,35.58501052856445,3.0,1.6289526166917296,1.188108183949957,0.5429842055639099,1.188108183949957,1.6289526166917296
DVN,2021-12-13,2022-02-11,60,33.65086364746094,0.5951300686158592,33.0,37.0,4.0,1.6972032161299575,44.346038818359375,4.0,2.3027967838700425,1.3568185365103114,0.5756991959675106,1.3568185365103114,2.3027967838700425
DVN,2022-02-14,2022-04-14,59,42.82986068725586,0.4459266161802618,42.0,47.0,5.0,2.064413909796359,52.131954193115234,5.0,2.935586090203641,1.4219949188838865,0.5871172180407281,1.4219949188838865,2.935586090203641
DVN,2022-04-18,2022-06-17,60,52.9485969543457,0.4167007854209719,52.0,58.0,6.0,2.4633103228207847,49.15053939819336,0.0,-2.4633103228207847,-1.0,-0.4105517204701308,1.4357467041055887,3.5366896771792153
DVN,2022-06-21,2022-08-19,59,51.30224609375,0.5727400513719269,50.0,56.0,6.0,2.6094399861305564,58.03693771362305,6.0,3.3905600138694436,1.299343932755925,0.5650933356449073,1.299343932755925,3.3905600138694436
DVN,2022-08-22,2022-10-21,60,57.9607048034668,0.5442934669734879,56.0,62.0,6.0,2.7894920923926474,64.3814926147461,6.0,3.2105079076073526,1.1509292019012625,0.5350846512678921,1.1509292019012625,3.2105079076073526
DVN,2022-10-24,2022-12-23,60,65.20477294921875,0.5289384756313014,64.0,70.0,6.0,2.6957521866125527,55.34938049316406,0.0,-2.6957521866125527,-1.0,-0.4492920311020921,1.2257238739513079,3.3042478133874473
DVN,2022-12-27,2023-02-24,59,55.995765686035156,0.36517678737529824,54.0,60.0,6.0,2.7439032098903793,48.69965744018555,0.0,-2.7439032098903793,-1.0,-0.45731720164839657,1.1866660523494572,3.2560967901096207
DVN,2023-02-27,2023-04-28,60,48.27465057373047,0.5363325248700124,48.0,53.0,5.0,2.0603610177250027,48.167232513427734,0.16723251342773438,-1.8931285042972683,-0.9188333927942453,-0.3786257008594537,1.4267591732641451,2.9396389822749973
DVN,2023-05-01,2023-06-30,60,47.99594497680664,0.27528192044685923,47.0,52.0,5.0,2.029334856778926,44.210289001464844,0.0,-2.029334856778926,-1.0,-0.4058669713557852,1.4638614880622907,2.970665143221074
DVN,2023-07-03,2023-09-01,60,44.65842819213867,0.23318757544919785,44.0,49.0,5.0,1.78928648787975,48.399017333984375,4.399017333984375,2.609730846104625,1.4585315788066318,0.521946169220925,1.7944099694872493,3.21071351212025
DVN,2023-09-05,2023-11-03,59,48.929466247558594,0.22868756441646595,48.0,53.0,5.0,1.9419992510475894,43.71866226196289,0.0,-1.9419992510475894,-1.0,-0.3883998502095179,1.574666286458559,3.0580007489524106
DVN,2023-11-06,2024-01-05,60,43.146095275878906,0.23598239812559013,43.0,47.0,4.0,1.407339605108981,43.17760467529297,0.17760467529296875,-1.2297349298160123,-0.8738011247262416,-0.3074337324540031,1.8422421890772054,2.592660394891019
DVN,2024-01-08,2024-03-08,60,42.79225540161133,0.2504483874480265,42.0,47.0,5.0,1.8511478519257265,43.38438415527344,1.3843841552734375,-0.466763696652289,-0.2521482528619853,-0.0933527393304578,1.701026822248996,3.1488521480742735
DVN,2024-03-11,2024-05-10,60,43.86371612548828,0.15251466580569395,43.0,48.0,5.0,1.6410066264338103,47.54753875732422,4.547538757324219,2.906532130890408,1.7711885400528835,0.5813064261780816,2.0469103046011825,3.3589933735661894
DVN,2024-05-13,2024-07-12,60,47.33883285522461,0.17881735727518341,47.0,52.0,5.0,1.532717264585522,44.43423080444336,0.0,-1.532717264585522,-1.0,-0.3065434529171044,2.2621802569387133,3.4672827354144777
DVN,2024-07-15,2024-09-13,60,45.93512725830078,0.22632842914951343,45.0,50.0,5.0,1.907978392279973,38.13300704956055,0.0,-1.907978392279973,-1.0,-0.38159567845599457,1.6205747508624353,3.092021607720027
DVN,2024-09-16,2024-11-15,60,38.31665802001953,0.23227900841914934,38.0,42.0,4.0,1.391318237946333,37.18572235107422,0.0,-1.391318237946333,-1.0,-0.34782955948658323,1.874971297655261,2.608681762053667
DVN,2024-11-18,2025-01-17,60,37.4757080078125,0.22350201031298506,37.0,41.0,4.0,1.4238800118656583,36.92107009887695,0.0,-1.4238800118656583,-1.0,-0.35597000296641457,1.8092254731204107,2.5761199881343417
DVN,2025-01-21,2025-03-21,59,35.73414611816406,0.2674492605470387,35.0,39.0,4.0,1.563842229439742,35.42146301269531,0.4214630126953125,-1.1423792167444295,-0.7304951837460582,-0.2855948041861074,1.55780277875795,2.436157770560258
DVN,2025-03-24,2025-05-23,60,36.21513366699219,0.3386023929702683,36.0,39.0,3.0,1.2310507043149563,30.532024383544922,0.0,-1.2310507043149563,-1.0,-0.4103502347716521,1.4369426778967744,1.7689492956850437
DVN,2025-05-27,2025-07-25,59,30.71819496154785,0.3352807654235481,30.0,33.0,3.0,1.3105297558565376,32.50338363647461,2.5033836364746094,1.1928538806180717,0.9102073991738133,0.3976179602060239,1.2891506175983438,1.6894702441434624
DVN,2025-07-28,2025-09-26,60,33.63813781738281,0.38203788428987434,33.0,37.0,4.0,1.6079342814350155,36.75339126586914,3.7533912658691406,2.145456984434125,1.334293950446403,0.5363642461085313,1.487663859265544,2.3920657185649845
DVN,2025-09-29,2025-11-28,60,35.29279327392578,0.3769634962097011,35.0,38.0,3.0,1.2598087630208838,36.82294464111328,1.8229446411132812,0.5631358780923974,0.44700108034020897,0.18771195936413246,1.381313805760747,1.7401912369791162
DVN,2025-12-01,2025-12-30,29,37.61782455444336,0.2565439947996095,37.0,41.0,4.0,1.3453058177595127,36.81999969482422,0.0,-1.3453058177595127,-1.0,-0.3363264544398782,1.9733016442771685,2.6546941822404873
EOSE,2021-02-02,2021-04-01,58,24.56999969482422,1.154308542035593,24.0,27.0,3.0,1.3101530814072428,18.139999389648438,0.0,-1.3101530814072428,-1.0,-0.43671769380241426,1.289808757903071,1.6898469185927572
EPD,2022-05-04,2022-07-01,58,20.944995880126953,0.23031411821114356,20.0,23.0,3.0,1.2546170837699806,19.12774658203125,0.0,-1.2546170837699806,-1.0,-0.4182056945899935,1.391167822285142,1.7453829162300194
EPD,2022-09-08,2022-11-07,60,20.97919273376465,0.17518106131767705,20.0,23.0,3.0,1.2379528620230578,20.149873733520508,0.1498737335205078,-1.08807912850255,-0.8789342162224297,-0.3626930428341833,1.4233555994187141,1.7620471379769422
EPD,2023-02-16,2023-04-17,60,21.990707397460938,0.15,21.0,24.0,3.0,1.2340086585039498,22.11387825012207,1.1138782501220703,-0.1201304083818795,-0.09734972891318248,-0.0400434694606265,1.4311012563210452,1.7659913414960502
EPD,2023-04-19,2023-06-16,58,21.974287033081055,0.15,21.0,24.0,3.0,1.217291419921187,22.07666778564453,1.0766677856445312,-0.1406236342766558,-0.11552174933243217,-0.04687454475888527,1.4644879203980863,1.782708580078813
EPD,2023-08-11,2023-10-10,60,22.843786239624023,0.15,22.0,25.0,3.0,1.1433891743089588,23.210315704345703,1.2103157043457031,0.06692653003674431,0.05853346484340587,0.022308843345581437,1.6237785588735691,1.8566108256910412
EPD,2023-10-30,2023-12-29,60,22.960878372192383,0.15,22.0,25.0,3.0,1.2239603155034278,22.882719039916992,0.8827190399169922,-0.3412412755864356,-0.2788009310956127,-0.1137470918621452,1.451059860356721,1.7760396844965722
EPD,2024-01-25,2024-03-25,60,23.716398239135742,0.15,23.0,26.0,3.0,1.072570632640551,25.62093734741211,2.6209373474121094,1.5483667147715583,1.4436034957992925,0.5161222382571861,1.797018591320489,1.927429367359449
EPD,2024-03-26,2024-05-24,59,25.718284606933594,0.15,25.0,28.0,3.0,1.0989257152762106,25.41645622253418,0.4164562225341797,-0.682469492742031,-0.6210333266889609,-0.22748983091401032,1.7299388469091943,1.9010742847237894
EPD,2024-05-31,2024-07-30,60,25.677738189697266,0.15,25.0,28.0,3.0,1.07729498889839,26.632770538330078,1.6327705383300781,0.5554755494316881,0.5156206565108977,0.18515851647722936,1.7847525802266204,1.92270501110161
EPD,2024-07-31,2024-09-27,58,26.472251892089844,0.15,26.0,29.0,3.0,0.9621646932710173,26.765777587890625,0.765777587890625,-0.19638710538039228,-0.20410965685380333,-0.06546236846013076,2.1179693258137218,2.037835306728983
EPD,2024-09-30,2024-11-29,60,26.701570510864258,0.15,26.0,29.0,3.0,1.1056270600403968,32.158424377441406,3.0,1.8943729399596032,1.7133923439702965,0.631457646653201,1.7133923439702965,1.8943729399596032
EPD,2024-12-02,2025-01-31,60,31.579326629638672,0.1796145316268924,31.0,34.0,3.0,1.151206313958045,30.982810974121094,0.0,-1.151206313958045,-1.0,-0.383735437986015,1.6059620796254015,1.848793686041955
EPD,2025-02-03,2025-04-04,60,31.43829917907715,0.18562056544893898,31.0,34.0,3.0,1.095745933751895,29.274723052978516,0.0,-1.095745933751895,-1.0,-0.36524864458396505,1.737860947133824,1.904254066248105
EPD,2025-04-07,2025-06-06,60,28.278339385986328,0.3339275410399192,28.0,31.0,3.0,1.1632446650694566,30.3814754486084,2.3814754486083984,1.2182307835389419,1.0472696072637497,0.40607692784631394,1.5789931302378868,1.8367553349305434
EPD,2025-06-09,2025-08-08,60,30.63256072998047,0.16562625313982887,30.0,33.0,3.0,1.1434932102113893,30.897417068481445,0.8974170684814453,-0.24607614172994396,-0.215196854281674,-0.08202538057664799,1.623539845457772,1.8565067897886107
EPD,2025-08-11,2025-10-10,60,30.60259246826172,0.15,30.0,33.0,3.0,1.1010451248364594,30.258634567260742,0.2586345672607422,-0.8424105575757173,-0.7651008469801293,-0.28080351919190577,1.7246839682847661,1.8989548751635406
EPD,2025-10-13,2025-12-12,60,30.396217346191406,0.15,30.0,33.0,3.0,0.991508662264761,32.130001068115234,2.1300010681152344,1.1384924058504735,1.1482425208973754,0.3794974686168245,2.025692174133437,2.008491337735239
FCX,2021-02-04,2021-04-05,60,27.82105827331543,0.6447413867420289,27.0,30.0,3.0,1.3636232188603445,33.0118293762207,3.0,1.6363767811396555,1.2000212071097367,0.5454589270465519,1.2000212071097367,1.6363767811396555
FCX,2021-04-06,2021-06-04,59,32.68507385253906,0.5998461744201399,32.0,35.0,3.0,1.372310023296662,39.04563522338867,3.0,1.627689976703338,1.1860949414281647,0.5425633255677793,1.1860949414281647,1.627689976703338
FCX,2021-06-07,2021-08-06,60,38.60587692260742,0.47888103058698783,38.0,42.0,4.0,1.7008184792310796,34.56145095825195,0.0,-1.7008184792310796,-1.0,-0.4252046198077699,1.351808878398566,2.2991815207689204
FCX,2021-08-09,2021-10-08,60,34.1864013671875,0.427064152080362,34.0,37.0,3.0,1.2509016761281506,32.00168991088867,0.0,-1.2509016761281506,-1.0,-0.4169672253760502,1.398270029732265,1.7490983238718494
FCX,2021-10-11,2021-12-10,60,33.03309631347656,0.5846564519802853,33.0,36.0,3.0,1.2705367328139638,36.05278015136719,3.0,1.7294632671860362,1.3612068211169694,0.5764877557286787,1.3612068211169694,1.7294632671860362
FCX,2021-12-13,2022-02-11,60,35.35747146606445,0.323697012876763,35.0,38.0,3.0,1.2491737035919535,40.34929656982422,3.0,1.7508262964080465,1.4015875385253542,0.5836087654693488,1.4015875385253542,1.7508262964080465
FCX,2022-02-14,2022-04-14,59,40.01934051513672,0.5004213491768338,40.0,44.0,4.0,1.6052303482138977,46.51878356933594,4.0,2.3947696517861026,1.4918542092421234,0.5986924129465256,1.4918542092421234,2.3947696517861026
FCX,2022-04-18,2022-06-17,60,48.01298141479492,0.34300711704409825,48.0,52.0,4.0,1.5729559728385165,31.983434677124023,0.0,-1.5729559728385165,-1.0,-0.39323899320962913,1.542982810117502,2.4270440271614833
FCX,2022-06-21,2022-08-19,59,32.182029724121094,0.5402813986479114,32.0,35.0,3.0,1.271810512657975,28.960742950439453,0.0,-1.271810512657975,-1.0,-0.4239368375526584,1.3588419580918991,1.728189487342025
FCX,2022-08-22,2022-10-21,60,28.399599075317383,0.5147766729384811,28.0,31.0,3.0,1.269325823009896,30.62273597717285,2.6227359771728516,1.3534101541629555,1.0662432998910194,0.4511367180543185,1.3634593621409459,1.730674176990104
FCX,2022-10-24,2022-12-23,60,29.685792922973633,0.5993542274670247,29.0,32.0,3.0,1.3506275186651946,36.42604446411133,3.0,1.6493724813348054,1.2211897496097637,0.5497908271116018,1.2211897496097637,1.6493724813348054
FCX,2022-12-27,2023-02-24,59,37.171775817871094,0.39345108144921837,37.0,40.0,3.0,1.256396373755167,38.26404571533203,1.2640457153320312,0.007649341576864144,0.006088318731772116,0.0025497805256213812,1.387781485737245,1.743603626244833
FCX,2023-02-27,2023-04-28,60,38.47508239746094,0.25663715585712865,38.0,42.0,4.0,1.4937981453396247,36.497894287109375,0.0,-1.4937981453396247,-1.0,-0.3734495363349062,1.677737961102217,2.5062018546603753
FCX,2023-05-01,2023-06-30,60,36.22832489013672,0.34915375813186267,36.0,39.0,3.0,1.2400299704584068,38.51004409790039,2.5100440979003906,1.2700141274419838,1.0241801873324825,0.42333804248066126,1.4192963649829997,1.7599700295415932
FCX,2023-07-03,2023-09-01,60,39.24173355102539,0.3059802349336311,39.0,43.0,4.0,1.4941550706666562,40.09223175048828,1.0922317504882812,-0.40192332017837495,-0.2689970593206543,-0.10048083004459374,1.677098300255606,2.505844929333344
FCX,2023-09-05,2023-11-03,59,39.425479888916016,0.2937975139323742,39.0,43.0,4.0,1.5339688537498835,34.10352325439453,0.0,-1.5339688537498835,-1.0,-0.38349221343747086,1.6076148744622474,2.4660311462501165
FCX,2023-11-06,2024-01-05,60,34.31697463989258,0.2940038119659702,34.0,37.0,3.0,1.2100060065872635,40.177146911621094,3.0,1.7899939934127365,1.479326535296538,0.5966646644709122,1.479326535296538,1.7899939934127365
FCX,2024-01-08,2024-03-08,60,40.943626403808594,0.3774354358075273,40.0,44.0,4.0,1.7565490960210701,38.804527282714844,0.0,-1.7565490960210701,-1.0,-0.43913727400526753,1.2771922567156184,2.24345090397893
FCX,2024-03-11,2024-05-10,60,39.35957336425781,0.3154960509879698,39.0,43.0,4.0,1.540914107203558,50.38547897338867,4.0,2.459085892796442,1.5958617558892865,0.6147714731991105,1.5958617558892865,2.459085892796442
